crash_ref_id,city_name_first,state_name_first,lat_coord_first,lon_coord_first,incident_year_first,incident_month_first,incident_time_first,hour_of_day_first,weekday_name_first,weekend_flag_first,is_night_time_first,peak_hour_flag_first,festival_name_first,route_category_first,lane_count_first,signal_present_flag_first,weather_condition_first,visibility_level_first,temp_celsius_first,congestion_level_first,road_surface_condition_first,primary_cause_first,alcohol_suspected_flag_first,road_hazard_flag_first,vehicle_count_first,dominant_vehicle_type_first,occupants_per_vehicle_first,total_occupants_in_crash_first,crash_severity_first,mean_speed_at_impact_kmph,max_speed_at_impact_kmph,min_speed_at_impact_kmph,speed_at_impact_std,mean_passenger_age,max_passenger_age,min_passenger_age,passenger_age_std,helmet_seatbelt_usage_rate,airbag_deployed_flag_mean,male_ratio,female_ratio,driver_ratio,rider_ratio,pillion_ratio,passenger_ratio,valid_license_ratio,invalid_license_ratio,occupant_record_count
13961,pune,maharashtra,18.667833,73.796937,2023,10,12:00,12,saturday,1,0,0,,urban,5,1,clear,high,29,medium,dry,drunk_driving,1,0,4,car,2,8,minor,36.925,59.3,5.0,17.181780217095415,29.875,50,9,12.755251019538132,0.625,0.0,0.75,0.25,0.25,0.0,0.0,0.75,0.75,0.125,8
13962,pune,maharashtra,18.479901,73.917466,2022,7,23:00,23,tuesday,0,1,0,,highway,5,0,fog,low,23,medium,damp,drunk_driving,1,0,1,truck,2,2,major,65.85,74.8,56.9,12.657211383239202,52.5,57,48,6.363961030678928,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,2
13963,chennai,tamil_nadu,13.09313,80.119059,2024,7,11:00,11,monday,0,0,0,,urban,4,0,rain,low,30,low,wet,overspeeding,0,0,1,two_wheeler,2,2,major,71.2,78.5,63.9,10.323759005323593,24.5,25,24,0.7071067811865476,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,2
13964,bangalore,karnataka,13.181641,77.668036,2024,9,12:00,12,thursday,0,0,0,,highway,1,1,fog,low,20,high,damp,weather,0,0,2,auto_rickshaw,1,2,minor,24.799999999999997,37.3,12.3,17.677669529663685,33.0,41,25,11.313708498984761,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
13965,bangalore,karnataka,13.175577,77.643027,2022,4,5:00,5,wednesday,0,1,0,,urban,6,0,rain,medium,36,high,flooded,weather,0,0,5,auto_rickshaw,2,10,fatal,87.82000000000001,113.4,69.2,16.52606022821733,27.0,42,10,9.603240193925288,0.7,0.0,0.7,0.3,0.1,0.0,0.0,0.9,0.6,0.3,10
13966,delhi,delhi,28.822431,76.974006,2023,3,4:00,4,friday,0,1,0,,highway,4,0,fog,low,31,low,damp,overspeeding,0,0,3,truck,2,6,minor,31.633333333333336,47.4,10.4,15.522328004093547,41.333333333333336,59,25,13.231276078544603,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.8333333333333334,0.0,6
13967,kolkata,west_bengal,22.553439,88.451091,2024,10,5:00,5,saturday,1,1,0,,urban,4,1,fog,low,39,medium,damp,overspeeding,0,0,4,truck,1,4,minor,32.475,41.4,23.0,9.041155899551782,37.25,52,29,10.144785195688799,0.75,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,4
13968,pune,maharashtra,18.599949,73.739618,2024,10,17:00,17,saturday,1,0,1,,rural,5,1,fog,low,34,high,damp,drunk_driving,1,0,4,auto_rickshaw,2,8,major,65.8,85.4,45.5,14.16474496770062,30.5,46,9,12.317235311314212,0.5,0.0,0.75,0.25,0.25,0.0,0.0,0.75,0.625,0.25,8
13969,delhi,delhi,28.590376,76.881164,2022,1,15:00,15,saturday,1,0,0,,rural,3,0,rain,medium,32,medium,wet,weather,0,0,3,car,1,3,minor,26.866666666666664,48.0,15.7,18.311835881017867,36.666666666666664,50,24,13.012814197295423,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3
13970,kolkata,west_bengal,22.469707,88.23909,2023,3,16:00,16,saturday,1,0,0,,rural,1,1,clear,high,26,low,dry,distraction,0,0,3,two_wheeler,2,6,major,61.116666666666674,86.5,43.9,16.93084955537278,29.5,46,8,13.982131454109563,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.0,6
13971,delhi,delhi,28.754228,77.048148,2023,8,7:00,7,tuesday,0,0,0,,highway,2,1,clear,high,31,low,dry,weather,0,0,1,car,2,2,minor,47.65,53.4,41.9,8.131727983645296,24.5,46,3,30.405591591021544,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,2
13972,chandigarh,punjab,30.62391,76.740644,2024,8,1:00,1,saturday,1,1,0,,urban,5,1,rain,medium,30,medium,flooded,poor_road,0,1,1,auto_rickshaw,3,3,minor,32.56666666666667,51.2,22.8,16.1432132282682,44.666666666666664,47,41,3.214550253664319,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,3
13973,kolkata,west_bengal,22.622014,88.218023,2023,2,10:00,10,monday,0,0,1,,urban,6,1,fog,low,20,high,damp,distraction,0,0,5,truck,2,10,fatal,81.97999999999999,103.8,50.7,14.995317787748137,33.0,53,18,11.42122779934121,0.5,0.0,0.6,0.4,0.6,0.0,0.0,0.4,0.7,0.1,10
13974,delhi,delhi,28.617193,77.225396,2022,5,8:00,8,wednesday,0,0,1,,urban,5,1,fog,low,24,low,damp,overspeeding,0,0,1,auto_rickshaw,2,2,fatal,71.25,79.0,63.5,10.960155108391486,31.0,39,23,11.313708498984761,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,2
13975,chennai,tamil_nadu,13.01475,80.288792,2024,12,14:00,14,saturday,1,0,0,,rural,5,0,fog,low,22,medium,damp,drunk_driving,1,0,1,two_wheeler,1,1,major,77.0,77.0,77.0,,25.0,25,25,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
13976,chennai,tamil_nadu,13.0091,80.237206,2022,6,15:00,15,monday,0,0,0,,rural,2,0,rain,low,28,high,wet,poor_road,0,1,1,car,1,1,minor,45.3,45.3,45.3,,24.0,24,24,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
13977,delhi,delhi,28.623854,77.226173,2024,2,16:00,16,friday,0,0,0,,urban,1,0,rain,medium,39,medium,wet,poor_road,0,1,1,two_wheeler,1,1,fatal,72.7,72.7,72.7,,37.0,37,37,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
13978,chandigarh,punjab,30.77534,76.861672,2022,1,4:00,4,wednesday,0,1,0,,urban,1,1,clear,high,15,low,dry,poor_road,0,1,3,two_wheeler,2,6,minor,37.15,53.7,26.9,9.907522394625207,23.5,31,10,7.867655305108378,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0,6
13979,hyderabad,telangana,17.411143,78.455846,2023,9,12:00,12,tuesday,0,0,0,,rural,6,0,clear,high,29,high,damaged_pavement,poor_road,0,1,3,two_wheeler,2,6,fatal,76.11666666666666,103.2,40.5,23.081283904208338,22.666666666666668,31,17,5.645056834671079,0.16666666666666666,0.0,0.5,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,6
13980,mumbai,maharashtra,19.172533,72.773931,2022,10,23:00,23,sunday,1,1,0,,rural,6,1,rain,medium,21,high,flooded,drunk_driving,1,0,4,two_wheeler,1,4,minor,42.95,67.8,18.8,20.012412814717436,32.0,49,17,14.65150731722394,0.25,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.75,0.0,4
13981,chandigarh,punjab,30.653947,76.893564,2022,8,4:00,4,thursday,0,1,0,,urban,6,1,fog,low,16,low,damp,poor_road,0,1,1,auto_rickshaw,3,3,major,65.6,75.1,57.9,8.740137298692739,26.333333333333332,31,22,4.509249752822894,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,3
13982,mumbai,maharashtra,19.064766,72.873877,2024,3,9:00,9,sunday,1,0,1,,rural,6,0,clear,high,32,medium,damaged_pavement,weather,0,0,3,two_wheeler,2,6,minor,34.63333333333333,44.1,18.3,10.069094629939013,27.666666666666668,42,12,10.289152864384253,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,6
13983,chennai,tamil_nadu,13.029601,80.287879,2022,1,2:00,2,monday,0,1,0,,highway,5,1,fog,low,30,low,damp,overspeeding,0,0,1,two_wheeler,1,1,minor,47.3,47.3,47.3,,17.0,17,17,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
13984,kolkata,west_bengal,22.544895,88.459845,2023,3,16:00,16,monday,0,0,0,,urban,3,0,fog,low,28,medium,damp,distraction,0,0,1,truck,1,1,major,59.1,59.1,59.1,,24.0,24,24,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
13985,chandigarh,punjab,30.735436,76.849575,2024,10,3:00,3,wednesday,0,1,0,,urban,1,1,clear,high,17,low,dry,overspeeding,0,0,3,two_wheeler,1,3,minor,39.6,53.3,32.5,11.867181636766162,21.333333333333332,29,7,12.423096769056148,0.3333333333333333,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,3
13986,kolkata,west_bengal,22.623924,88.21584,2024,10,19:00,19,tuesday,0,0,1,,rural,4,1,rain,low,21,low,wet,weather,0,0,5,two_wheeler,2,10,fatal,88.09,126.7,72.1,16.298224170476708,29.2,49,7,10.93211375311797,0.8,0.0,0.5,0.5,0.0,0.6,0.4,0.0,0.7,0.0,10
13987,pune,maharashtra,18.489101,73.888796,2023,12,21:00,21,tuesday,0,1,0,,urban,1,1,fog,low,23,medium,damp,distraction,0,0,3,two_wheeler,1,3,minor,48.199999999999996,53.5,38.8,8.162720134857008,32.0,38,23,7.937253933193772,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,3
13988,pune,maharashtra,18.480665,73.84322,2024,12,17:00,17,sunday,1,0,1,,rural,6,1,rain,low,35,high,flooded,drunk_driving,1,0,4,two_wheeler,1,4,minor,39.65,64.6,20.6,20.406126531020035,25.5,36,16,8.34665601703261,0.25,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.75,0.0,4
13989,hyderabad,telangana,17.22175,78.251127,2025,1,3:00,3,friday,0,1,0,,rural,4,0,clear,high,38,high,dry,distraction,0,0,5,two_wheeler,2,10,minor,37.18,60.2,5.0,15.547404213494218,27.3,39,17,7.008724721532599,0.5,0.0,0.6,0.4,0.0,0.2,0.8,0.0,1.0,0.0,10
13990,kolkata,west_bengal,22.566218,88.215801,2022,8,23:00,23,saturday,1,1,0,,urban,5,1,fog,low,26,medium,damp,drunk_driving,1,0,1,two_wheeler,1,1,minor,32.7,32.7,32.7,,31.0,31,31,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
13991,mumbai,maharashtra,19.231665,72.998546,2024,8,5:00,5,wednesday,0,1,0,,rural,5,1,rain,low,25,medium,flooded,poor_road,0,1,2,car,2,4,major,52.599999999999994,54.9,47.9,3.2020826556060875,30.5,37,21,7.505553499465136,1.0,0.75,0.5,0.5,0.25,0.0,0.0,0.75,0.5,0.5,4
13992,kolkata,west_bengal,22.619723,88.243916,2023,9,9:00,9,saturday,1,0,1,,highway,6,0,fog,low,35,medium,damp,overspeeding,0,0,4,two_wheeler,1,4,minor,50.425,67.3,36.9,12.575472158133865,29.0,42,15,11.40175425099138,0.5,0.0,0.75,0.25,0.0,1.0,0.0,0.0,0.5,0.25,4
13993,chennai,tamil_nadu,13.120345,80.231139,2025,1,15:00,15,monday,0,0,0,,highway,3,0,fog,low,21,high,damp,overspeeding,0,0,1,two_wheeler,1,1,major,62.4,62.4,62.4,,27.0,27,27,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
13994,hyderabad,telangana,17.276791,78.287796,2024,7,5:00,5,friday,0,1,0,,urban,4,1,clear,high,33,medium,damaged_pavement,poor_road,0,1,4,bus,6,24,minor,34.52916666666667,58.7,14.0,12.513939329253272,30.583333333333332,56,11,12.758344811096798,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,1.0,0.6666666666666666,0.125,24
13995,delhi,delhi,28.786081,76.867424,2022,11,13:00,13,tuesday,0,0,0,,highway,6,1,fog,low,36,high,damp,drunk_driving,1,0,5,car,3,15,minor,35.85333333333333,56.3,13.5,11.411952798126475,36.46666666666667,51,19,10.500793620801556,0.6666666666666666,0.0,0.7333333333333333,0.26666666666666666,0.2,0.0,0.0,0.8,0.4666666666666667,0.2,15
13996,bangalore,karnataka,13.123902,77.483411,2023,11,13:00,13,friday,0,0,0,,rural,3,0,clear,high,38,low,dry,drunk_driving,1,0,4,truck,1,4,minor,44.2,56.0,28.0,11.738256542888585,36.25,41,29,5.5,0.75,0.0,0.5,0.5,0.25,0.0,0.0,0.75,0.75,0.25,4
13997,hyderabad,telangana,17.46554,78.26656,2023,1,22:00,22,sunday,1,1,0,,highway,6,0,rain,medium,30,high,wet,overspeeding,0,0,2,car,3,6,minor,40.53333333333333,64.4,20.0,16.131418619162627,28.833333333333332,45,8,12.671490309614992,0.3333333333333333,0.0,0.5,0.5,0.16666666666666666,0.0,0.0,0.8333333333333334,0.3333333333333333,0.5,6
13998,mumbai,maharashtra,18.937231,72.995171,2023,2,21:00,21,saturday,1,1,0,,rural,2,1,clear,high,20,high,dry,weather,0,0,2,two_wheeler,2,4,fatal,92.225,104.3,82.2,9.181639287186137,32.0,49,14,14.30617582258329,0.25,0.0,0.75,0.25,0.0,0.25,0.75,0.0,0.75,0.0,4
13999,bangalore,karnataka,12.823497,77.401825,2025,1,4:00,4,saturday,1,1,0,,rural,6,1,clear,high,22,low,dry,poor_road,0,1,2,auto_rickshaw,3,6,minor,36.53333333333333,53.3,6.7,18.238384431376222,38.0,57,28,10.276186062932103,0.16666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,6
14000,hyderabad,telangana,17.362081,78.412994,2022,10,23:00,23,thursday,0,1,0,,urban,3,1,rain,medium,30,medium,wet,weather,0,0,4,two_wheeler,2,8,minor,28.5625,46.0,5.0,14.056105689089604,29.25,45,22,6.943650748294136,0.625,0.0,0.625,0.375,0.0,0.5,0.5,0.0,0.5,0.125,8
14001,hyderabad,telangana,17.329329,78.210515,2023,9,7:00,7,monday,0,0,0,,highway,2,1,clear,high,25,high,dry,weather,0,0,4,two_wheeler,2,8,major,63.050000000000004,80.6,49.8,11.205865810879075,26.875,39,10,10.575409482109226,0.25,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.875,0.0,8
14002,delhi,delhi,28.522122,77.035055,2023,6,20:00,20,sunday,1,1,0,,rural,6,0,clear,high,25,low,damaged_pavement,distraction,0,0,4,car,2,8,minor,27.462500000000002,46.7,5.0,12.640630352727104,33.5,64,20,13.606721028332181,0.25,0.0,0.625,0.375,0.25,0.0,0.0,0.75,0.875,0.125,8
14003,kolkata,west_bengal,22.69585,88.395243,2022,10,0:00,0,saturday,1,1,0,,rural,6,1,clear,high,23,low,dry,weather,0,0,1,car,2,2,major,79.6,80.8,78.4,1.697056274847703,39.5,46,33,9.192388155425117,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2
14004,pune,maharashtra,18.607315,73.951043,2022,4,5:00,5,tuesday,0,1,0,,highway,2,0,fog,low,19,high,damp,overspeeding,0,0,4,auto_rickshaw,2,8,minor,29.7125,40.0,23.7,5.99319554637948,31.375,47,16,10.027640371920576,0.125,0.0,0.75,0.25,0.25,0.0,0.0,0.75,0.625,0.125,8
14005,mumbai,maharashtra,19.105779,72.895388,2023,10,3:00,3,friday,0,1,0,,rural,2,0,fog,low,19,low,damp,weather,0,0,4,truck,2,8,major,65.0875,81.5,57.3,7.971276560250564,39.75,46,33,4.234214381508266,0.75,0.0,0.625,0.375,0.375,0.0,0.0,0.625,0.5,0.0,8
14006,mumbai,maharashtra,19.235807,72.839606,2023,5,14:00,14,wednesday,0,0,0,,urban,3,0,fog,low,28,medium,damp,weather,0,0,5,two_wheeler,1,5,major,64.8,73.6,48.1,10.99840897584737,29.6,45,22,9.316651759081692,0.2,0.0,0.6,0.4,0.0,0.8,0.2,0.0,0.8,0.0,5
14007,chandigarh,punjab,30.740721,76.874285,2024,12,6:00,6,sunday,1,0,0,,urban,4,0,rain,low,38,low,wet,poor_road,0,1,3,car,3,9,major,63.888888888888886,89.2,49.4,13.394723256234565,37.888888888888886,58,23,12.180357593728973,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.0,0.0,0.8888888888888888,0.5555555555555556,0.1111111111111111,9
14008,pune,maharashtra,18.507836,73.854262,2022,4,10:00,10,sunday,1,0,1,,urban,4,1,clear,high,32,high,dry,poor_road,0,1,2,car,3,6,minor,34.36666666666667,65.3,9.7,18.164764426401643,43.5,55,34,7.713624310270755,0.5,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8333333333333334,1.0,0.0,6
14009,hyderabad,telangana,17.504544,78.57186,2023,8,0:00,0,monday,0,1,0,,highway,4,0,fog,low,25,low,damp,distraction,0,0,2,truck,1,2,minor,43.85,49.0,38.7,7.283199846221438,38.0,49,27,15.556349186104045,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,2
14010,chennai,tamil_nadu,13.125651,80.231278,2023,7,6:00,6,friday,0,0,0,,rural,1,0,rain,medium,26,medium,wet,distraction,0,0,3,auto_rickshaw,1,3,fatal,90.7,97.7,76.8,12.037856952132302,33.666666666666664,44,15,16.19670748434179,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3
14011,delhi,delhi,28.462108,76.981854,2022,3,9:00,9,thursday,0,0,1,,rural,3,0,rain,medium,19,medium,wet,drunk_driving,1,0,4,truck,2,8,major,67.7375,86.1,50.2,13.319152429061372,33.125,53,14,13.56926674511191,0.375,0.0,0.75,0.25,0.625,0.0,0.0,0.375,0.875,0.0,8
14012,bangalore,karnataka,12.908066,77.667429,2022,1,11:00,11,saturday,1,0,0,,urban,3,1,fog,low,20,low,damp,drunk_driving,1,0,1,two_wheeler,2,2,major,72.5,79.9,65.1,10.465180361560911,26.0,28,24,2.8284271247461903,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2
14013,mumbai,maharashtra,18.870528,72.763514,2023,10,23:00,23,wednesday,0,1,0,,highway,1,0,clear,high,37,high,dry,drunk_driving,1,0,5,auto_rickshaw,2,10,minor,32.55,46.4,13.6,9.765045371687277,29.8,51,6,12.461496254017367,0.4,0.0,0.3,0.7,0.5,0.0,0.0,0.5,0.9,0.0,10
14014,kolkata,west_bengal,22.588554,88.331963,2024,4,10:00,10,saturday,1,0,1,,rural,2,1,fog,low,37,high,damp,drunk_driving,1,0,5,two_wheeler,1,5,minor,27.54,53.9,17.3,15.151336574705216,34.8,50,21,11.054410884348384,0.2,0.0,0.8,0.2,0.0,0.8,0.2,0.0,0.8,0.0,5
14015,kolkata,west_bengal,22.430126,88.359084,2022,2,2:00,2,tuesday,0,1,0,,urban,1,0,fog,low,26,low,damp,weather,0,0,2,two_wheeler,1,2,minor,38.95,42.7,35.2,5.303300858899107,28.0,33,23,7.0710678118654755,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,2
14016,pune,maharashtra,18.497005,73.834183,2022,5,10:00,10,thursday,0,0,1,,highway,5,1,rain,medium,28,medium,wet,drunk_driving,1,0,1,truck,1,1,minor,29.1,29.1,29.1,,48.0,48,48,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
14017,pune,maharashtra,18.562774,73.915775,2022,9,1:00,1,sunday,1,1,0,,urban,5,0,clear,high,16,medium,dry,overspeeding,0,0,4,two_wheeler,1,4,major,64.05,77.2,44.5,13.889204440859812,25.25,29,21,3.862210075418822,1.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,1.0,0.0,4
14018,mumbai,maharashtra,18.822619,72.834401,2022,8,0:00,0,tuesday,0,1,0,,highway,3,0,rain,medium,38,low,wet,drunk_driving,1,0,4,truck,2,8,major,64.2125,75.4,54.7,7.0663058645538825,37.75,54,22,11.37352816223457,0.125,0.0,0.625,0.375,0.875,0.0,0.0,0.125,0.5,0.125,8
14019,mumbai,maharashtra,19.273735,72.746829,2022,10,19:00,19,saturday,1,0,1,,highway,1,0,rain,low,15,medium,wet,drunk_driving,1,0,4,two_wheeler,2,8,fatal,77.8,91.3,61.2,11.105211131973777,29.875,41,21,8.078852464481397,0.375,0.0,0.75,0.25,0.0,0.125,0.875,0.0,0.75,0.0,8
14020,mumbai,maharashtra,18.837483,72.978685,2024,2,9:00,9,thursday,0,0,1,,urban,1,0,rain,low,15,medium,wet,weather,0,0,5,auto_rickshaw,3,15,minor,35.019999999999996,56.3,15.9,10.312558224943855,31.8,58,18,11.905580924207651,0.8666666666666667,0.0,0.6,0.4,0.26666666666666666,0.0,0.0,0.7333333333333333,0.8,0.06666666666666667,15
14021,delhi,delhi,28.889915,77.259805,2025,1,16:00,16,tuesday,0,0,0,,urban,5,0,fog,low,33,medium,damp,distraction,0,0,1,two_wheeler,2,2,minor,58.55,67.8,49.3,13.08147545195113,10.5,11,10,0.7071067811865476,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,2
14022,hyderabad,telangana,17.202042,78.201871,2024,8,21:00,21,monday,0,1,0,,rural,1,1,rain,medium,32,medium,wet,poor_road,0,1,5,two_wheeler,1,5,minor,24.02,32.6,11.7,9.294998655190867,24.0,36,13,8.573214099741124,0.4,0.0,0.8,0.2,0.0,0.6,0.4,0.0,0.8,0.2,5
14023,hyderabad,telangana,17.366096,78.561093,2022,12,1:00,1,sunday,1,1,0,,urban,1,0,rain,medium,37,low,flooded,drunk_driving,1,0,2,two_wheeler,1,2,minor,32.5,54.6,10.4,31.254119728445403,31.0,42,20,15.556349186104045,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,2
14024,chennai,tamil_nadu,12.988778,80.248651,2023,6,2:00,2,friday,0,1,0,,rural,6,0,rain,medium,15,high,wet,drunk_driving,1,0,2,car,3,6,minor,31.816666666666666,62.6,5.0,18.615737070195923,40.166666666666664,59,21,15.118421434351758,0.5,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,6
14025,hyderabad,telangana,17.534406,78.270004,2025,2,18:00,18,friday,0,0,1,,highway,4,1,fog,low,18,medium,damp,distraction,0,0,5,two_wheeler,2,10,major,65.94,88.7,30.3,15.241915890071038,24.4,31,3,8.221921916437786,0.5,0.0,0.7,0.3,0.0,0.7,0.3,0.0,0.8,0.0,10
14026,kolkata,west_bengal,22.602852,88.393352,2023,12,1:00,1,wednesday,0,1,0,,highway,2,1,fog,low,15,low,damp,distraction,0,0,5,car,4,20,fatal,90.42,109.6,67.0,12.416695042944143,34.0,63,5,12.59908100240899,0.45,0.75,0.6,0.4,0.25,0.0,0.0,0.75,0.65,0.2,20
14027,bangalore,karnataka,12.992505,77.432509,2022,2,7:00,7,tuesday,0,0,0,,highway,3,1,fog,low,30,medium,damp,weather,0,0,3,two_wheeler,2,6,minor,39.583333333333336,47.2,30.7,5.629712840515637,22.833333333333332,31,16,5.419102016632153,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.8333333333333334,0.0,6
14028,hyderabad,telangana,17.539453,78.413587,2024,3,14:00,14,thursday,0,0,0,,highway,2,0,fog,low,30,high,damp,drunk_driving,1,0,2,two_wheeler,1,2,major,71.85,73.1,70.6,1.7677669529663689,22.0,35,9,18.384776310850235,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2
14029,hyderabad,telangana,17.3709,78.376274,2022,4,20:00,20,sunday,1,1,0,,rural,1,0,fog,low,34,high,damp,weather,0,0,4,two_wheeler,1,4,minor,30.1,41.1,20.1,10.504284840006957,25.0,38,4,14.832396974191326,0.75,0.0,0.75,0.25,0.0,0.0,1.0,0.0,0.5,0.25,4
14030,bangalore,karnataka,13.147355,77.42695,2024,8,1:00,1,sunday,1,1,0,,urban,1,1,fog,low,27,medium,damp,poor_road,0,1,4,car,3,12,fatal,84.61666666666666,110.3,58.1,13.54808495915958,38.083333333333336,62,3,14.431394648998811,0.6666666666666666,0.9166666666666666,0.75,0.25,0.08333333333333333,0.0,0.0,0.9166666666666666,0.8333333333333334,0.0,12
14031,mumbai,maharashtra,19.159077,72.860338,2022,6,1:00,1,wednesday,0,1,0,,urban,4,0,rain,medium,19,low,wet,distraction,0,0,2,auto_rickshaw,2,4,major,60.525,73.1,50.6,9.355346065218535,35.0,41,30,5.354126134736337,0.75,0.0,0.75,0.25,0.75,0.0,0.0,0.25,0.25,0.0,4
14032,hyderabad,telangana,17.298433,78.541791,2022,3,0:00,0,thursday,0,1,0,,highway,3,0,rain,low,24,high,wet,drunk_driving,1,0,3,bus,14,40,major,63.0825,93.5,29.8,15.978060077686335,28.325,66,3,14.331939407473337,0.0,0.0,0.8,0.2,0.025,0.0,0.0,0.975,0.575,0.225,40
14033,kolkata,west_bengal,22.444438,88.459618,2024,10,21:00,21,saturday,1,1,0,,urban,6,1,clear,high,21,high,dry,poor_road,0,1,1,two_wheeler,1,1,minor,44.8,44.8,44.8,,27.0,27,27,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
14034,mumbai,maharashtra,19.105878,72.994485,2022,9,20:00,20,thursday,0,1,0,,urban,4,1,clear,high,28,medium,dry,poor_road,0,1,1,car,2,2,fatal,89.45,92.0,86.9,3.6062445840513884,27.5,33,22,7.7781745930520225,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2
14035,mumbai,maharashtra,18.875816,72.83425,2023,5,8:00,8,tuesday,0,0,1,,highway,3,1,clear,high,33,low,dry,distraction,0,0,5,auto_rickshaw,1,5,minor,35.7,49.2,18.2,12.35839795442759,35.0,61,24,15.378556499229699,0.4,0.0,0.6,0.4,0.2,0.0,0.0,0.8,0.8,0.2,5
14036,bangalore,karnataka,13.129144,77.472548,2023,2,4:00,4,friday,0,1,0,,rural,1,1,clear,high,26,low,dry,overspeeding,0,0,1,two_wheeler,2,2,minor,42.75,43.7,41.8,1.3435028842544443,15.5,21,10,7.7781745930520225,0.5,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,2
14037,delhi,delhi,28.603314,76.836169,2025,3,3:00,3,thursday,0,1,0,,rural,6,1,fog,low,27,medium,damp,distraction,0,0,3,car,4,12,major,63.68333333333333,93.6,40.4,17.510299999160665,32.833333333333336,52,5,15.531980692829366,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,12
